Year, Latitude, Tilt Angle, Azimuth Angle
2018 ,28.58 ,10 ,-51

n, Time, Hour Angle, Declination, cosQ, cosQz, Ib, Id, Ig, F, It
49 ,14 : 0 ,-30 ,-0.214225 ,0.762245 ,0.641417 ,610.161 ,98.9322 ,709.094 ,0.980534 ,842.056
49 ,14 : 15 ,-33.75 ,-0.214225 ,0.738607 ,0.611765 ,575.744 ,97.8763 ,673.62 ,0.978888 ,810.742
49 ,14 : 30 ,-37.5 ,-0.214225 ,0.711464 ,0.579059 ,537.865 ,96.6015 ,634.466 ,0.976818 ,774.599
49 ,14 : 45 ,-41.25 ,-0.214225 ,0.680933 ,0.543437 ,496.728 ,95.0611 ,591.789 ,0.974197 ,733.646
49 ,15 : 0 ,-45 ,-0.214225 ,0.647145 ,0.505053 ,452.566 ,93.1919 ,545.758 ,0.970842 ,687.921
49 ,15 : 15 ,-48.75 ,-0.214225 ,0.610244 ,0.46407 ,405.644 ,90.9065 ,496.551 ,0.966483 ,637.472
49 ,15 : 30 ,-52.5 ,-0.214225 ,0.570388 ,0.420665 ,356.276 ,88.0812 ,444.357 ,0.960708 ,582.344
49 ,15 : 45 ,-56.25 ,-0.214225 ,0.527748 ,0.375023 ,304.835 ,84.5359 ,389.371 ,0.952864 ,522.539
49 ,16 : 0 ,-60 ,-0.214225 ,0.482507 ,0.327339 ,251.798 ,79.9994 ,331.797 ,0.941866 ,457.968
49 ,16 : 15 ,-63.75 ,-0.214225 ,0.434859 ,0.277819 ,197.803 ,74.0466 ,271.85 ,0.925809 ,388.351
49 ,16 : 30 ,-67.5 ,-0.214225 ,0.385006 ,0.226673 ,143.808 ,65.981 ,209.789 ,0.901083 ,313.064
49 ,16 : 45 ,-71.25 ,-0.214225 ,0.333164 ,0.174121 ,91.4372 ,54.6142 ,146.051 ,0.86017 ,230.931
49 ,17 : 0 ,-75 ,-0.214225 ,0.279553 ,0.120388 ,43.9312 ,37.9511 ,81.8822 ,0.785183 ,140.386
49 ,17 : 15 ,-78.75 ,-0.214225 ,0.224404 ,0.0657036 ,8.98324 ,14.2193 ,23.2025 ,0.624435 ,44.9387
49 ,17 : 30 ,-82.5 ,-0.214225 ,0.167952 ,0.0103027 ,1.2636e-005 ,0.000127553 ,0.000140189 ,0.172146 ,0.000333543
49 ,17 : 45 ,-86.25 ,-0.214225 ,0.110439 ,-0.0455779 ,-1219.75 ,2783.23 ,1563.48 ,-2.16893 ,5726.28
50 ,5 : 0 ,105 ,-0.20819 ,-0.43731 ,-0.32125 ,-593.283 ,192.067 ,-401.217 ,0.770836 ,-602.579
50 ,5 : 15 ,101.25 ,-0.20819 ,-0.382089 ,-0.266495 ,-538.953 ,210.327 ,-328.626 ,0.590376 ,-554.504
50 ,5 : 30 ,97.5 ,-0.20819 ,-0.325564 ,-0.211023 ,-490.933 ,241.951 ,-248.982 ,0.0556864 ,-514.897
50 ,5 : 45 ,93.75 ,-0.20819 ,-0.267977 ,-0.15507 ,-459.906 ,308.443 ,-151.462 ,-3.14708 ,-508.829
50 ,6 : 0 ,90 ,-0.20819 ,-0.209575 ,-0.0988761 ,-493.458 ,519.029 ,25.5716 ,-410.973 ,-2581.77
50 ,6 : 15 ,86.25 ,-0.20819 ,-0.150607 ,-0.0426826 ,-1411.07 ,3438.21 ,2027.14 ,-1.87673 ,-1552.53
50 ,6 : 30 ,82.5 ,-0.20819 ,-0.0913261 ,0.0132704 ,0.000354942 ,0.00278168 ,0.00313662 ,0.213516 ,0.000339092
50 ,6 : 45 ,78.75 ,-0.20819 ,-0.0319864 ,0.068743 ,10.3412 ,15.6451 ,25.9863 ,0.637535 ,10.88
50 ,7 : 0 ,75 ,-0.20819 ,0.0271583 ,0.123498 ,46.4249 ,39.0953 ,85.5202 ,0.791017 ,49.7655
50 ,7 : 15 ,71.25 ,-0.20819 ,0.0858547 ,0.177301 ,94.4788 ,55.4189 ,149.898 ,0.863314 ,102.602
50 ,7 : 30 ,67.5 ,-0.20819 ,0.143851 ,0.229921 ,147.166 ,66.5674 ,213.733 ,0.902998 ,161.572
50 ,7 : 45 ,63.75 ,-0.20819 ,0.2009 ,0.281133 ,201.372 ,74.4941 ,275.867 ,0.92708 ,223.221
50 ,8 : 0 ,60 ,-0.20819 ,0.256756 ,0.330717 ,255.526 ,80.3547 ,335.881 ,0.942766 ,285.699
50 ,8 : 15 ,56.25 ,-0.20819 ,0.311181 ,0.378463 ,308.692 ,84.8273 ,393.519 ,0.953534 ,347.829
50 ,8 : 30 ,52.5 ,-0.20819 ,0.363941 ,0.424164 ,360.241 ,88.3268 ,448.568 ,0.961227 ,408.765
50 ,8 : 45 ,48.75 ,-0.20819 ,0.414811 ,0.467625 ,409.704 ,91.1182 ,500.822 ,0.966899 ,467.855
50 ,9 : 0 ,45 ,-0.20819 ,0.463573 ,0.508661 ,456.709 ,93.378 ,550.087 ,0.971184 ,524.579
50 ,9 : 15 ,41.25 ,-0.20819 ,0.510017 ,0.547095 ,500.946 ,95.2273 ,596.173 ,0.974486 ,578.514
50 ,9 : 30 ,37.5 ,-0.20819 ,0.553945 ,0.582763 ,542.15 ,96.7522 ,638.902 ,0.977067 ,629.322
50 ,9 : 45 ,33.75 ,-0.20819 ,0.59517 ,0.615512 ,580.089 ,98.0147 ,678.103 ,0.979107 ,676.73
50 ,10 : 0 ,30 ,-0.20819 ,0.633513 ,0.645202 ,614.559 ,99.0608 ,713.62 ,0.980731 ,720.523
50 ,10 : 15 ,26.25 ,-0.20819 ,0.668812 ,0.671705 ,645.385 ,99.9248 ,745.309 ,0.982025 ,760.53
50 ,10 : 30 ,22.5 ,-0.20819 ,0.700915 ,0.694909 ,672.409 ,100.633 ,773.042 ,0.983054 ,796.616
50 ,10 : 45 ,18.75 ,-0.20819 ,0.729684 ,0.714714 ,695.5 ,101.204 ,796.704 ,0.983864 ,828.674
50 ,11 : 0 ,15 ,-0.20819 ,0.754997 ,0.731035 ,714.544 ,101.654 ,816.198 ,0.984488 ,856.61
50 ,11 : 15 ,11.25 ,-0.20819 ,0.776744 ,0.743802 ,729.451 ,101.993 ,831.445 ,0.984952 ,880.348
50 ,11 : 30 ,7.5 ,-0.20819 ,0.794834 ,0.75296 ,740.15 ,102.231 ,842.38 ,0.985272 ,899.815
50 ,11 : 45 ,3.75 ,-0.20819 ,0.809187 ,0.758471 ,746.589 ,102.371 ,848.96 ,0.98546 ,914.945
50 ,12 : 0 ,0 ,-0.20819 ,0.819744 ,0.760311 ,748.739 ,102.417 ,851.156 ,0.985521 ,925.676
50 ,12 : 15 ,-3.75 ,-0.20819 ,0.826458 ,0.758471 ,746.589 ,102.371 ,848.96 ,0.98546 ,931.946
50 ,12 : 30 ,-7.5 ,-0.20819 ,0.829302 ,0.75296 ,740.15 ,102.231 ,842.38 ,0.985272 ,933.697
50 ,12 : 45 ,-11.25 ,-0.20819 ,0.828262 ,0.743802 ,729.451 ,101.993 ,831.445 ,0.984952 ,930.872
50 ,13 : 0 ,-15 ,-0.20819 ,0.823343 ,0.731035 ,714.544 ,101.654 ,816.198 ,0.984488 ,923.415
50 ,13 : 15 ,-18.75 ,-0.20819 ,0.814567 ,0.714714 ,695.5 ,101.204 ,796.704 ,0.983864 ,911.275
50 ,13 : 30 ,-22.5 ,-0.20819 ,0.80197 ,0.694909 ,672.409 ,100.633 ,773.042 ,0.983054 ,894.4
50 ,13 : 45 ,-26.25 ,-0.20819 ,0.785608 ,0.671705 ,645.385 ,99.9248 ,745.309 ,0.982025 ,872.749
50 ,14 : 0 ,-30 ,-0.20819 ,0.765549 ,0.645202 ,614.559 ,99.0608 ,713.62 ,0.980731 ,846.288
50 ,14 : 15 ,-33.75 ,-0.20819 ,0.74188 ,0.615512 ,580.089 ,98.0147 ,678.103 ,0.979107 ,814.997
50 ,14 : 30 ,-37.5 ,-0.20819 ,0.714702 ,0.582763 ,542.15 ,96.7522 ,638.902 ,0.977067 ,778.875
50 ,14 : 45 ,-41.25 ,-0.20819 ,0.684131 ,0.547095 ,500.946 ,95.2273 ,596.173 ,0.974486 ,737.942
50 ,15 : 0 ,-45 ,-0.20819 ,0.650299 ,0.508661 ,456.709 ,93.378 ,550.087 ,0.971184 ,692.234
50 ,15 : 15 ,-48.75 ,-0.20819 ,0.613351 ,0.467625 ,409.704 ,91.1182 ,500.822 ,0.966899 ,641.803
50 ,15 : 30 ,-52.5 ,-0.20819 ,0.573443 ,0.424164 ,360.241 ,88.3268 ,448.568 ,0.961227 ,586.694
50 ,15 : 45 ,-56.25 ,-0.20819 ,0.530748 ,0.378463 ,308.692 ,84.8273 ,393.519 ,0.953534 ,526.919
50 ,16 : 0 ,-60 ,-0.20819 ,0.485449 ,0.330717 ,255.526 ,80.3547 ,335.881 ,0.942766 ,462.397
50 ,16 : 15 ,-63.75 ,-0.20819 ,0.437738 ,0.281133 ,201.372 ,74.4941 ,275.867 ,0.92708 ,392.866
50 ,16 : 30 ,-67.5 ,-0.20819 ,0.387821 ,0.229921 ,147.166 ,66.5674 ,213.733 ,0.902998 ,317.73
50 ,16 : 45 ,-71.25 ,-0.20819 ,0.335912 ,0.177301 ,94.4788 ,55.4189 ,149.898 ,0.863314 ,235.851
50 ,17 : 0 ,-75 ,-0.20819 ,0.282232 ,0.123498 ,46.4249 ,39.0953 ,85.5202 ,0.791017 ,145.652
50 ,17 : 15 ,-78.75 ,-0.20819 ,0.227011 ,0.068743 ,10.3412 ,15.6451 ,25.9863 ,0.637535 ,49.8418
50 ,17 : 30 ,-82.5 ,-0.20819 ,0.170486 ,0.0132704 ,0.000354942 ,0.00278168 ,0.00313662 ,0.213516 ,0.00734177
50 ,17 : 45 ,-86.25 ,-0.20819 ,0.112899 ,-0.0426826 ,-1411.07 ,3438.21 ,2027.14 ,-1.87673 ,7158.91
51 ,5 : 0 ,105 ,-0.202094 ,-0.435527 ,-0.318677 ,-590.636 ,192.754 ,-397.882 ,0.76531 ,-601.695
51 ,5 : 15 ,101.25 ,-0.202094 ,-0.380236 ,-0.263853 ,-536.464 ,211.452 ,-325.012 ,0.576721 ,-554.024
51 ,5 : 30 ,97.5 ,-0.202094 ,-0.32364 ,-0.20831 ,-488.887 ,244.08 ,-244.807 ,0.00592749 ,-515.42
51 ,5 : 45 ,93.75 ,-0.202094 ,-0.26598 ,-0.152286 ,-459.273 ,313.65 ,-145.623 ,-3.63907 ,-514.064
51 ,6 : 0 ,90 ,-0.202094 ,-0.207503 ,-0.0960209 ,-500.116 ,541.675 ,41.5587 ,-168.884 ,-1370.9
51 ,6 : 15 ,86.25 ,-0.202094 ,-0.148461 ,-0.039756 ,-1679.05 ,4392.31 ,2713.27 ,-1.6206 ,-1888.96
51 ,6 : 30 ,82.5 ,-0.202094 ,-0.0891045 ,0.016268 ,0.00312547 ,0.0199809 ,0.0231064 ,0.252233 ,0.00286312
51 ,6 : 45 ,78.75 ,-0.202094 ,-0.0296895 ,0.071811 ,11.7995 ,17.0885 ,28.888 ,0.650075 ,12.267
51 ,7 : 0 ,75 ,-0.202094 ,0.0295303 ,0.126635 ,48.98 ,40.2251 ,89.2051 ,0.796664 ,52.1484
51 ,7 : 15 ,71.25 ,-0.202094 ,0.0883012 ,0.180506 ,97.5651 ,56.2128 ,153.778 ,0.866377 ,105.45
51 ,7 : 30 ,67.5 ,-0.202094 ,0.146371 ,0.233193 ,150.56 ,67.1469 ,217.706 ,0.904872 ,164.689
51 ,7 : 45 ,63.75 ,-0.202094 ,0.203493 ,0.28447 ,204.974 ,74.9369 ,279.911 ,0.928328 ,226.523
51 ,8 : 0 ,60 ,-0.202094 ,0.25942 ,0.334118 ,259.284 ,80.7066 ,339.991 ,0.943651 ,289.142
51 ,8 : 15 ,56.25 ,-0.202094 ,0.313914 ,0.381924 ,312.576 ,85.1163 ,397.692 ,0.954193 ,351.383
51 ,8 : 30 ,52.5 ,-0.202094 ,0.366741 ,0.427683 ,364.231 ,88.5705 ,452.802 ,0.961739 ,412.409
51 ,8 : 45 ,48.75 ,-0.202094 ,0.417675 ,0.4712 ,413.787 ,91.3284 ,505.116 ,0.967309 ,471.572
51 ,9 : 0 ,45 ,-0.202094 ,0.466499 ,0.512287 ,460.875 ,93.5627 ,554.437 ,0.971523 ,528.355
51 ,9 : 15 ,41.25 ,-0.202094 ,0.513002 ,0.55077 ,505.185 ,95.3924 ,600.578 ,0.974772 ,582.337
51 ,9 : 30 ,37.5 ,-0.202094 ,0.556986 ,0.586483 ,546.455 ,96.9019 ,643.357 ,0.977314 ,633.182
51 ,9 : 45 ,33.75 ,-0.202094 ,0.598262 ,0.619274 ,584.453 ,98.1522 ,682.605 ,0.979324 ,680.619
51 ,10 : 0 ,30 ,-0.202094 ,0.636655 ,0.649001 ,618.976 ,99.1885 ,718.164 ,0.980925 ,724.435
51 ,10 : 15 ,26.25 ,-0.202094 ,0.671998 ,0.675539 ,649.847 ,100.045 ,749.892 ,0.982201 ,764.461
51 ,10 : 30 ,22.5 ,-0.202094 ,0.704142 ,0.698772 ,676.911 ,100.746 ,777.657 ,0.983217 ,800.564
51 ,10 : 45 ,18.75 ,-0.202094 ,0.732948 ,0.718602 ,700.035 ,101.313 ,801.348 ,0.984016 ,832.637
51 ,11 : 0 ,15 ,-0.202094 ,0.758292 ,0.734943 ,719.107 ,101.759 ,820.866 ,0.984633 ,860.589
51 ,11 : 15 ,11.25 ,-0.202094 ,0.780068 ,0.747727 ,734.036 ,102.096 ,836.131 ,0.98509 ,884.342
51 ,11 : 30 ,7.5 ,-0.202094 ,0.79818 ,0.756897 ,744.749 ,102.331 ,847.08 ,0.985406 ,903.826
51 ,11 : 45 ,3.75 ,-0.202094 ,0.812552 ,0.762415 ,751.198 ,102.47 ,853.668 ,0.985592 ,918.974
51 ,12 : 0 ,0 ,-0.202094 ,0.823122 ,0.764257 ,753.351 ,102.516 ,855.867 ,0.985653 ,929.723
51 ,12 : 15 ,-3.75 ,-0.202094 ,0.829845 ,0.762415 ,751.198 ,102.47 ,853.668 ,0.985592 ,936.013
51 ,12 : 30 ,-7.5 ,-0.202094 ,0.832692 ,0.756897 ,744.749 ,102.331 ,847.08 ,0.985406 ,937.784
51 ,12 : 45 ,-11.25 ,-0.202094 ,0.831651 ,0.747727 ,734.036 ,102.096 ,836.131 ,0.98509 ,934.981
51 ,13 : 0 ,-15 ,-0.202094 ,0.826726 ,0.734943 ,719.107 ,101.759 ,820.866 ,0.984633 ,927.548
51 ,13 : 15 ,-18.75 ,-0.202094 ,0.817938 ,0.718602 ,700.035 ,101.313 ,801.348 ,0.984016 ,915.432
51 ,13 : 30 ,-22.5 ,-0.202094 ,0.805326 ,0.698772 ,676.911 ,100.746 ,777.657 ,0.983217 ,898.583
51 ,13 : 45 ,-26.25 ,-0.202094 ,0.788942 ,0.675539 ,649.847 ,100.045 ,749.892 ,0.982201 ,876.957
51 ,14 : 0 ,-30 ,-0.202094 ,0.768858 ,0.649001 ,618.976 ,99.1885 ,718.164 ,0.980925 ,850.522
51 ,14 : 15 ,-33.75 ,-0.202094 ,0.745159 ,0.619274 ,584.453 ,98.1522 ,682.605 ,0.979324 ,819.255
51 ,14 : 30 ,-37.5 ,-0.202094 ,0.717946 ,0.586483 ,546.455 ,96.9019 ,643.357 ,0.977314 ,783.157
51 ,14 : 45 ,-41.25 ,-0.202094 ,0.687337 ,0.55077 ,505.185 ,95.3924 ,600.578 ,0.974772 ,742.244
51 ,15 : 0 ,-45 ,-0.202094 ,0.653462 ,0.512287 ,460.875 ,93.5627 ,554.437 ,0.971523 ,696.555
51 ,15 : 15 ,-48.75 ,-0.202094 ,0.616467 ,0.4712 ,413.787 ,91.3284 ,505.116 ,0.967309 ,646.143
51 ,15 : 30 ,-52.5 ,-0.202094 ,0.576509 ,0.427683 ,364.231 ,88.5705 ,452.802 ,0.961739 ,591.056
51 ,15 : 45 ,-56.25 ,-0.202094 ,0.53376 ,0.381924 ,312.576 ,85.1163 ,397.692 ,0.954193 ,531.311
51 ,16 : 0 ,-60 ,-0.202094 ,0.488403 ,0.334118 ,259.284 ,80.7066 ,339.991 ,0.943651 ,466.838
51 ,16 : 15 ,-63.75 ,-0.202094 ,0.440632 ,0.28447 ,204.974 ,74.9369 ,279.911 ,0.928328 ,397.393
51 ,16 : 30 ,-67.5 ,-0.202094 ,0.390651 ,0.233193 ,150.56 ,67.1469 ,217.706 ,0.904872 ,322.406
51 ,16 : 45 ,-71.25 ,-0.202094 ,0.338676 ,0.180506 ,97.5651 ,56.2128 ,153.778 ,0.866377 ,240.78
51 ,17 : 0 ,-75 ,-0.202094 ,0.284927 ,0.126635 ,48.98 ,40.2251 ,89.2051 ,0.796664 ,150.931
51 ,17 : 15 ,-78.75 ,-0.202094 ,0.229637 ,0.071811 ,11.7995 ,17.0885 ,28.888 ,0.650075 ,54.8776
51 ,17 : 30 ,-82.5 ,-0.202094 ,0.17304 ,0.016268 ,0.00312547 ,0.0199809 ,0.0231064 ,0.252233 ,0.0532274
51 ,17 : 45 ,-86.25 ,-0.202094 ,0.11538 ,-0.039756 ,-1679.05 ,4392.31 ,2713.27 ,-1.6206 ,9254.03
52 ,5 : 0 ,105 ,-0.195938 ,-0.433711 ,-0.316067 ,-587.958 ,193.464 ,-394.493 ,0.759497 ,-600.804
52 ,5 : 15 ,101.25 ,-0.195938 ,-0.378351 ,-0.261174 ,-533.957 ,212.623 ,-321.334 ,0.562172 ,-553.563
52 ,5 : 30 ,97.5 ,-0.195938 ,-0.321684 ,-0.205562 ,-486.855 ,246.314 ,-240.541 ,-0.0485825 ,-516.039
52 ,5 : 45 ,93.75 ,-0.195938 ,-0.263953 ,-0.149469 ,-458.769 ,319.211 ,-139.558 ,-4.23171 ,-520.121
52 ,6 : 0 ,90 ,-0.195938 ,-0.205404 ,-0.0931339 ,-507.834 ,567.083 ,59.2498 ,-90.6051 ,-992.812
52 ,6 : 15 ,86.25 ,-0.195938 ,-0.146287 ,-0.0367991 ,-2070.8 ,5852.41 ,3781.61 ,-1.39506 ,-2390.68
52 ,6 : 30 ,82.5 ,-0.195938 ,-0.0868577 ,0.0192944 ,0.0145759 ,0.0785662 ,0.0931421 ,0.288492 ,0.0129585
52 ,6 : 45 ,78.75 ,-0.195938 ,-0.0273688 ,0.0749065 ,13.3561 ,18.5436 ,31.8996 ,0.662079 ,13.7319
52 ,7 : 0 ,75 ,-0.195938 ,0.0319245 ,0.129799 ,51.5946 ,41.3396 ,92.9342 ,0.802129 ,54.5741
52 ,7 : 15 ,71.25 ,-0.195938 ,0.0907685 ,0.183737 ,100.694 ,56.9957 ,157.69 ,0.86936 ,108.329
52 ,7 : 30 ,67.5 ,-0.195938 ,0.148911 ,0.236489 ,153.989 ,67.7192 ,221.708 ,0.906705 ,167.832
52 ,7 : 45 ,63.75 ,-0.195938 ,0.206103 ,0.28783 ,208.607 ,75.3748 ,283.982 ,0.929552 ,229.848
52 ,8 : 0 ,60 ,-0.195938 ,0.2621 ,0.337539 ,263.07 ,81.055 ,344.125 ,0.944521 ,292.604
52 ,8 : 15 ,56.25 ,-0.195938 ,0.316661 ,0.385405 ,316.486 ,85.4025 ,401.888 ,0.954842 ,354.955
52 ,8 : 30 ,52.5 ,-0.195938 ,0.369554 ,0.431221 ,368.246 ,88.812 ,457.058 ,0.962243 ,416.069
52 ,8 : 45 ,48.75 ,-0.195938 ,0.420552 ,0.474791 ,417.893 ,91.5368 ,509.43 ,0.967713 ,475.303
52 ,9 : 0 ,45 ,-0.195938 ,0.469436 ,0.51593 ,465.061 ,93.746 ,558.807 ,0.971856 ,532.142
52 ,9 : 15 ,41.25 ,-0.195938 ,0.515997 ,0.554461 ,509.444 ,95.5563 ,605 ,0.975054 ,586.169
52 ,9 : 30 ,37.5 ,-0.195938 ,0.560035 ,0.590218 ,550.778 ,97.0505 ,647.829 ,0.977557 ,637.048
52 ,9 : 45 ,33.75 ,-0.195938 ,0.601363 ,0.623049 ,588.833 ,98.2887 ,687.122 ,0.979538 ,684.512
52 ,10 : 0 ,30 ,-0.195938 ,0.639803 ,0.652814 ,623.408 ,99.3153 ,722.723 ,0.981116 ,728.35
52 ,10 : 15 ,26.25 ,-0.195938 ,0.675191 ,0.679384 ,654.324 ,100.164 ,754.488 ,0.982376 ,768.393
52 ,10 : 30 ,22.5 ,-0.195938 ,0.707374 ,0.702646 ,681.427 ,100.859 ,782.287 ,0.983377 ,804.512
52 ,10 : 45 ,18.75 ,-0.195938 ,0.736216 ,0.722501 ,704.584 ,101.421 ,806.005 ,0.984166 ,836.599
52 ,11 : 0 ,15 ,-0.195938 ,0.761592 ,0.738863 ,723.683 ,101.863 ,825.547 ,0.984775 ,864.566
52 ,11 : 15 ,11.25 ,-0.195938 ,0.783394 ,0.751662 ,738.633 ,102.197 ,840.83 ,0.985227 ,888.334
52 ,11 : 30 ,7.5 ,-0.195938 ,0.801529 ,0.760843 ,749.362 ,102.431 ,851.792 ,0.985539 ,907.834
52 ,11 : 45 ,3.75 ,-0.195938 ,0.815919 ,0.766368 ,755.819 ,102.568 ,858.388 ,0.985722 ,922.999
52 ,12 : 0 ,0 ,-0.195938 ,0.826502 ,0.768212 ,757.975 ,102.614 ,860.589 ,0.985783 ,933.766
52 ,12 : 15 ,-3.75 ,-0.195938 ,0.833233 ,0.766368 ,755.819 ,102.568 ,858.388 ,0.985722 ,940.075
52 ,12 : 30 ,-7.5 ,-0.195938 ,0.836084 ,0.760843 ,749.362 ,102.431 ,851.792 ,0.985539 ,941.867
52 ,12 : 45 ,-11.25 ,-0.195938 ,0.835041 ,0.751662 ,738.633 ,102.197 ,840.83 ,0.985227 ,939.086
52 ,13 : 0 ,-15 ,-0.195938 ,0.83011 ,0.738863 ,723.683 ,101.863 ,825.547 ,0.984775 ,931.676
52 ,13 : 15 ,-18.75 ,-0.195938 ,0.821312 ,0.722501 ,704.584 ,101.421 ,806.005 ,0.984166 ,919.585
52 ,13 : 30 ,-22.5 ,-0.195938 ,0.808684 ,0.702646 ,681.427 ,100.859 ,782.287 ,0.983377 ,902.762
52 ,13 : 45 ,-26.25 ,-0.195938 ,0.79228 ,0.679384 ,654.324 ,100.164 ,754.488 ,0.982376 ,881.164
52 ,14 : 0 ,-30 ,-0.195938 ,0.772171 ,0.652814 ,623.408 ,99.3153 ,722.723 ,0.981116 ,854.755
52 ,14 : 15 ,-33.75 ,-0.195938 ,0.748442 ,0.623049 ,588.833 ,98.2887 ,687.122 ,0.979538 ,823.514
52 ,14 : 30 ,-37.5 ,-0.195938 ,0.721196 ,0.590218 ,550.778 ,97.0505 ,647.829 ,0.977557 ,787.439
52 ,14 : 45 ,-41.25 ,-0.195938 ,0.690549 ,0.554461 ,509.444 ,95.5563 ,605 ,0.975054 ,746.549
52 ,15 : 0 ,-45 ,-0.195938 ,0.656632 ,0.51593 ,465.061 ,93.746 ,558.807 ,0.971856 ,700.881
52 ,15 : 15 ,-48.75 ,-0.195938 ,0.61959 ,0.474791 ,417.893 ,91.5368 ,509.43 ,0.967713 ,650.489
52 ,15 : 30 ,-52.5 ,-0.195938 ,0.579583 ,0.431221 ,368.246 ,88.812 ,457.058 ,0.962243 ,595.425
52 ,15 : 45 ,-56.25 ,-0.195938 ,0.53678 ,0.385405 ,316.486 ,85.4025 ,401.888 ,0.954842 ,535.712
52 ,16 : 0 ,-60 ,-0.195938 ,0.491367 ,0.337539 ,263.07 ,81.055 ,344.125 ,0.944521 ,471.289
52 ,16 : 15 ,-63.75 ,-0.195938 ,0.443537 ,0.28783 ,208.607 ,75.3748 ,283.982 ,0.929552 ,401.93
52 ,16 : 30 ,-67.5 ,-0.195938 ,0.393494 ,0.236489 ,153.989 ,67.7192 ,221.708 ,0.906705 ,327.091
52 ,16 : 45 ,-71.25 ,-0.195938 ,0.341454 ,0.183737 ,100.694 ,56.9957 ,157.69 ,0.86936 ,245.713
52 ,17 : 0 ,-75 ,-0.195938 ,0.287639 ,0.129799 ,51.5946 ,41.3396 ,92.9342 ,0.802129 ,156.22
52 ,17 : 15 ,-78.75 ,-0.195938 ,0.232279 ,0.0749065 ,13.3561 ,18.5436 ,31.8996 ,0.662079 ,60.0281
52 ,17 : 30 ,-82.5 ,-0.195938 ,0.175613 ,0.0192944 ,0.0145759 ,0.0785662 ,0.0931421 ,0.288492 ,0.21124
52 ,17 : 45 ,-86.25 ,-0.195938 ,0.117881 ,-0.0367991 ,-2070.8 ,5852.41 ,3781.61 ,-1.39506 ,12474.9
53 ,5 : 0 ,105 ,-0.189723 ,-0.431861 ,-0.31342 ,-585.25 ,194.2 ,-391.05 ,0.753378 ,-599.909
53 ,5 : 15 ,101.25 ,-0.189723 ,-0.376434 ,-0.25846 ,-531.434 ,213.84 ,-317.594 ,0.546652 ,-553.126
53 ,5 : 30 ,97.5 ,-0.189723 ,-0.319698 ,-0.202781 ,-484.84 ,248.659 ,-236.181 ,-0.108461 ,-516.766
53 ,5 : 45 ,93.75 ,-0.189723 ,-0.261896 ,-0.146619 ,-458.41 ,325.159 ,-133.25 ,-4.95463 ,-527.19
53 ,6 : 0 ,90 ,-0.189723 ,-0.203276 ,-0.0902162 ,-516.789 ,595.748 ,78.9586 ,-55.9281 ,-836.566
53 ,6 : 15 ,86.25 ,-0.189723 ,-0.144088 ,-0.033813 ,-2675.38 ,8228.76 ,5553.39 ,-1.1956 ,-3183.12
53 ,6 : 30 ,82.5 ,-0.189723 ,-0.0845864 ,0.0223487 ,0.0461598 ,0.214806 ,0.260965 ,0.322475 ,0.0401322
53 ,6 : 45 ,78.75 ,-0.189723 ,-0.0250253 ,0.0780282 ,15.0089 ,20.0047 ,35.0136 ,0.673571 ,15.2723
53 ,7 : 0 ,75 ,-0.189723 ,0.0343401 ,0.132987 ,54.2668 ,42.4382 ,96.7051 ,0.807418 ,57.041
53 ,7 : 15 ,71.25 ,-0.189723 ,0.0932554 ,0.186991 ,103.865 ,57.7674 ,161.632 ,0.872266 ,111.237
53 ,7 : 30 ,67.5 ,-0.189723 ,0.151468 ,0.239807 ,157.452 ,68.2841 ,225.736 ,0.908497 ,170.999
53 ,7 : 45 ,63.75 ,-0.189723 ,0.20873 ,0.29121 ,212.269 ,75.8077 ,288.077 ,0.930752 ,233.194
53 ,8 : 0 ,60 ,-0.189723 ,0.264795 ,0.34098 ,266.882 ,81.3998 ,348.282 ,0.945376 ,296.085
53 ,8 : 15 ,56.25 ,-0.189723 ,0.319422 ,0.388903 ,320.419 ,85.6861 ,406.105 ,0.955481 ,358.542
53 ,8 : 30 ,52.5 ,-0.189723 ,0.37238 ,0.434775 ,372.282 ,89.0515 ,461.334 ,0.962739 ,419.742
53 ,8 : 45 ,48.75 ,-0.189723 ,0.423439 ,0.478398 ,422.019 ,91.7435 ,513.762 ,0.968112 ,479.045
53 ,9 : 0 ,45 ,-0.189723 ,0.472382 ,0.519587 ,469.266 ,93.9278 ,563.194 ,0.972185 ,535.938
53 ,9 : 15 ,41.25 ,-0.189723 ,0.519 ,0.558165 ,513.72 ,95.7188 ,609.438 ,0.975332 ,590.007
53 ,9 : 30 ,37.5 ,-0.189723 ,0.563092 ,0.593965 ,555.117 ,97.1979 ,652.315 ,0.977798 ,640.919
53 ,9 : 45 ,33.75 ,-0.189723 ,0.60447 ,0.626837 ,593.229 ,98.4241 ,691.653 ,0.97975 ,688.408
53 ,10 : 0 ,30 ,-0.189723 ,0.642957 ,0.656637 ,627.854 ,99.4412 ,727.295 ,0.981306 ,732.265
53 ,10 : 15 ,26.25 ,-0.189723 ,0.678387 ,0.68324 ,658.814 ,100.282 ,759.096 ,0.982548 ,772.325
53 ,10 : 30 ,22.5 ,-0.189723 ,0.71061 ,0.70653 ,685.956 ,100.971 ,786.927 ,0.983536 ,808.458
